ID,SMILES
ZINC000095364017,C[C@@H](NC(=O)c1cnc(Nc2ccccc2)nc1)c1nnn[nH]1
ZINC000220500346,Cc1cccnc1C[C@H](C)NC(=O)CCC(F)(F)F
ZINC000069580918,N#C[C@@H](NC(=O)[C@H]1CC(=O)N(CC2CC2)C1)c1cccc(Cl)c1
ZINC000003466561,O=C(OCc1nc2ccccc2s1)c1ccc2c(c1)OCO2
ZINC000123040648,O=C(NCCc1ccc([N+](=O)[O-])cc1)Nc1ccc(F)cn1
ZINC000247517451,C[C@H]1C[C@@H](C)CN(C(=O)[C@H]2CCCN(S(C)(=O)=O)C2)C1
ZINC000097164561,O=C(NCc1ccccc1)Nc1ccc(C(F)(F)F)nn1
ZINC000257329570,Cc1cc(C(F)(F)F)nc([C@@]2(C)CCCN2c2ncccn2)n1
ZINC000088520237,C#CCNC(=O)c1ccc(=O)n(CCCc2ccc(Cl)cc2)c1
ZINC000019744851,Cc1cccc(CN2CCN(CC#Cc3ccccc3)C[C@@H]2CCO)n1
ZINC000069952257,COCCN1CCN([C@@H](C)C(=O)N2c3ccccc3C[C@H]2C)C[C@H]1C
ZINC000072171274,CC[C@@H]1CN(C(=O)c2ccon2)CCC(=O)N1Cc1ccccc1
ZINC000072406313,COC(=O)[C@H](NC(=O)c1cc(-c2ccccc2Cl)nn1C)C(C)C
ZINC000102274799,CC1=CC(C)(C)N2C(=O)/C(=N\NC(N)=S)c3c(C)c(C)cc1c32
ZINC000075606999_1,CC(C)(C)OC(=O)N[C@H]1CC[N@H+](Cc2ccccc2[N+](=O)[O-])C1
ZINC000216048224,COc1ccc(F)c(F)c1CN1CCC(O)(c2cccnc2)CC1
ZINC000206860314,CO[C@H](CNC(=O)CSCc1ccccc1)c1ccco1
ZINC000521395774,CCc1nc(CNC(=O)c2cn(C)nc2C2CCOCC2)co1
ZINC000065474602,C[C@H]1CC[C@@H](C(N)=O)CN1C(=O)c1cc2c(s1)CCCC2
ZINC000124313903,O=C(O)c1csc(CNC(=O)c2noc3c2CCCC3)n1
ZINC000069779349,CNC(=O)[C@H](C)S(=O)(=O)Cc1sc(-c2ccccc2)nc1C
ZINC000091452418,CCC[C@@H]1CN(C(=O)c2cnn3ccccc23)C[C@H]1C(=O)O
ZINC000027577451,COc1cc(C(=O)Nc2cccnc2)cc(OC)c1C
ZINC000101415136,O=C1C2=NNC3(CC3)[C@H]2C(=O)N1c1ccc(Br)cc1
ZINC000095433064,CC[C@@H](O)[C@H]1CCCCN1S(=O)(=O)c1cc(Cl)ccc1C#N
ZINC000097139766,COCCC(=O)Nc1ccc(Cl)cc1OC(F)F
ZINC000097059760,CC[C@H]1C[C@@H](C(=O)N(CC(N)=O)[C@H](C)c2ccccc2)CCO1
ZINC000103364016,CC(C)(C)C(=O)/C=c1/[nH]c(=O)/c(=C/c2ccc(Cl)cc2)s1
ZINC000006305888,COc1ccc(/C=C/C(=O)NCc2ccc(F)cc2)c(OC)c1
ZINC000299746872,CC(C)COc1ccc(CC(=O)N2CCO[C@H](C(=O)O)C2)cc1
ZINC000096481165_2,CC1CCN(CC[N@@H+](C)[C@H]2CCC[C@@H]2S(C)(=O)=O)CC1
ZINC000071749896,CSCc1noc(CNC(=O)c2nc3cc(C)ccc3[nH]2)n1
ZINC000089598318,C[C@@H](NC(=O)N1CCC[C@H]1C1CCC1)[C@@H](C)N1CCOCC1
ZINC000096180228,CCc1[nH+]ccn1CCC(=O)N1Cc2nnc(C)n2[C@@H](C)C1
ZINC000189353722,C[C@H](CNC(=O)C1CCOCC1)c1ccc(C(F)(F)F)cc1
ZINC000069559172,COC(=O)c1cc(C(=O)Nc2ccncc2)n(-c2ccccc2)n1
ZINC000095990495,CCCS(=O)(=O)Nc1cc(-c2cccc([N+](=O)[O-])c2)n[nH]1
ZINC000000194206,COc1ccc(Oc2cc(Cl)nc(N)n2)cc1
ZINC000091663131,COCCC[C@@]1(C(=O)O)CCC[N@H+](Cc2ccc(N(C)C)nc2)C1
ZINC000089591311,Cc1nn(C(C)C)c(C)c1[C@H](C)[NH2+]CC(=O)NC1CCCCC1
ZINC000072425972,O=C(c1ncccc1O)N1CCC[C@H]1c1nc2cc(F)ccc2[nH]1
ZINC000012028154,CSCCC(=O)N[C@@H]1CCC[N@@H+](CCc2ccccc2)C1
ZINC000521398475,c1ccc(N2CCOCC2)c(CCNc2nccn3cnnc23)c1
ZINC000072238138,CCOCCCNC(=O)[C@H]1CCC(=O)N(C)[C@@H]1c1cccs1
ZINC000041091802,COc1cc(Br)ccc1S(=O)(=O)NC(C)C
ZINC000072325151,Cn1c(=O)cc(C(=O)Nc2cccc3[nH]ccc23)c2ccccc21
ZINC000058405937,C=CCO[C@@H](C)C(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1
ZINC000072417797,C[C@@H](Nc1cc(-c2ccccc2)nc2ccnn12)c1n[nH]c(=O)[nH]1
ZINC000000338145,COc1cc2c3c(c1OC)-c1cc(O)ccc1C[C@H]3N(C)CC2
ZINC000097213037,CN(C)c1nc(-c2ccc3[nH]ccc3c2)ncc1F
ZINC000004744277,C[C@H]1C[C@@H](C)C[N@@H+](C2CCN(C(=O)c3cccs3)CC2)C1
ZINC000095966533,CC1CCN(CC(=O)N[C@@H](C#N)c2cnn(-c3ccccc3)c2)CC1
ZINC000096011390,Cn1cncc1CCNc1nc(-c2ccncc2)nc2c1CCC2
ZINC000101348032,COC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(=O)C[C@H]2c1ccc(F)cc1
ZINC000263619014,c1cc(-c2noc(-c3cncnc3NC[C@@H]3CCCO3)n2)ccn1
ZINC000095962858,Cn1cc(C[C@H]2CC(=O)N(Cc3ccc(C(C)(C)C)cc3)C2=O)cn1
ZINC000095829566,Cc1ccc(C(=O)c2c(N)sc3c2CCS(=O)(=O)C3)cc1
ZINC000024613343,C[C@H](NC(=O)CCc1ccc2c(c1)OCCO2)c1ccccc1
ZINC000269001390,O=C(O)[C@H]1COCCN1C(=O)[C@@H]1SCCc2sccc21
ZINC000000091357,COc1ccccc1-c1nc(-c2cccnc2)no1
ZINC000084636465,C[C@@H](NC(=O)OC(C)(C)C)[C@@H]1CCC[N@@H+](CCn2cncn2)C1
ZINC000040758425,Cc1cccc2c1cnn2CCC(=O)NCc1ccccc1F
ZINC000019765801,CCS[C@@H]1CC(=O)N(c2cccc(Cl)c2Cl)C1=O
ZINC000180546931,Cc1noc2ncc(C(=O)Nc3cc(C(F)(F)F)ccn3)cc12
ZINC000071915919,CC[NH+](CC)CCCNC(=O)[C@H]1CC[N@H+]([C@H]2C=CCCC2)CC1
ZINC000067755963,CN(CCCC1CCCC1)C(=O)c1cc(CN2CCC[C@@H](O)C2)on1
ZINC000150954531,CN(C)c1cccc(C(=O)N2CCOC3(CCCC3)C2)c1
ZINC000096136004,COCCc1nc(COc2cccc(Cl)c2)n(CCO)n1
ZINC000058265452,O=C(NCC(=O)N1CC[C@@H](c2ccccc2)C1)c1ccccc1
ZINC000003599124,CC(C)CCNC(=O)CSc1nnc2[nH]c3ccccc3n12
ZINC000097711818,Cc1[nH]c(=O)c(C(=O)NC[C@H](O)c2ccccc2F)c(C)c1Cl
ZINC000027902946,C[C@@H](NC(=O)CCCc1nc(C(C)(C)C)no1)[C@@H]1CCCO1
ZINC000097528017_1,O=C(CC1CCC1)N1CC[N@@H+](Cc2cccs2)C[C@@H](O)C1
ZINC000003613576,C[C@@H](NC(=O)c1ccccc1)C(=O)NCc1ccc(F)cc1
ZINC000069519808,Cc1cc(NC(=O)CCn2cncn2)n(Cc2ccccc2)n1
ZINC000044870463,Cc1oc2nc[nH]c(=O)c2c1C(=O)N[C@@H]1CCOc2ccccc21
ZINC000000145649,CC(C)=CC(=O)Nc1sc2c(c1C(N)=O)CC[C@H](C)C2
ZINC000019229161,OCC[C@H]1CN(Cc2cc[nH]n2)CC[N@@H+]1Cc1ccc(F)cc1
ZINC000009117636,CN(CCCNC(=O)c1ccc(CNC(N)=O)cc1)c1ccccc1
ZINC000097681862,Cc1c(NC(=O)N[C@H](c2nccn2C)C(C)C)cccc1C(N)=O
ZINC000056762795,CC[C@H](C)NC(=O)Nc1ccc(CCN2CCOCC2)cc1
ZINC000252457272,C[C@@H]1CCCC[N@@H+]1[C@H](C)CNC(=S)NCc1ccccc1
ZINC000026094588,Cc1cc(C(=O)COC(=O)c2ccc(CNC(N)=O)cc2)c(C)s1
ZINC000100122102,COc1cc(O)c(Cl)c2c1C(=O)[C@]1(O2)C(=O)CC(=O)C[C@@H]1C
ZINC000042532347,C[C@H](Cn1ccnc1)NC(=O)c1cc(Cl)c2c(c1)OCCCO2
ZINC000015677278,CC[C@H](C)NS(=O)(=O)c1ccc2c(c1)NC(=O)[C@@H](C)S2
ZINC000001246859,CCn1c(O)c(C(=O)Nc2ncccc2C)c(=O)c2ccccc21
ZINC000097675491,CCn1nc([C@H]2CCOC2)nc1-c1n[nH]c2c1C[N@@H+](C)CC2
ZINC000062119340,O=C(O)[C@H]1CCN(C(=O)Cc2cccc(Br)c2)C1
ZINC000225440812,O=C(NS(=O)(=O)CCCF)[C@H]1CSc2ccccc21
ZINC000032907133,Cc1ccc(C(N)=O)c(OCC(=O)NC2(C#N)CCCCCC2)c1
ZINC000237871300,Cc1ccc2c(CC(=O)N3CCO[C@@H](CC(=O)O)C3)c[nH]c2c1
ZINC000040286349,O=C(NC1CCCCCC1)[C@H]1CC[C@@H](Cn2cnnn2)CC1
ZINC000095389066,CC(C)C[C@H]1CN(c2cc(C(C)C)ncn2)CCO1
ZINC000039977591,COC[C@H](C)NC(=O)C[C@H](NC(C)=O)c1ccc(Cl)cc1
ZINC000004863495,O=[N+]([O-])c1cc(C(F)(F)F)ccc1N[C@@H]1CCS(=O)(=O)C1
ZINC000058344967,COc1c(C)cnc(CNCc2c(C)nn(C)c2OC)c1C
ZINC000013331905,COc1ccccc1NC(=O)N[C@@H](C)c1ccccn1
ZINC000071762482,c1cc(Cn2ccnc2-c2c[nH]cn2)c2cc[nH]c2c1
ZINC000069570324,CCc1cc(N2CCC[C@H](Cn3cncn3)C2)nc(-c2ccccn2)n1
ZINC000004744506,CCOc1cccc2cc(C(N)=O)/c(=N/c3ccccc3C)oc12
ZINC000020446753,O=[N+]([O-])c1cccc(-c2nnn(CNCc3ccccc3)n2)c1
ZINC000000178713,C[C@H]1CCC[C@@H]([NH+]2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)C1
ZINC000219235228,CSCC(=O)N[C@H](c1ccc2c(c1)CCO2)[C@H]1C[C@@H](O)C1
ZINC000028514348,CC[C@H](C)C(=O)Nc1ccc(C(=O)N2CCCC2)cc1
ZINC000025588032,O=C(c1cc(C2CC2)nc2ccccc12)N1CCN(C(=O)C2CC2)CC1
ZINC000009216644,CNS(=O)(=O)c1ccc(C(=O)Nc2ccc(C)cc2O)cc1
ZINC000005628608,O=C1C(=O)N(C2CCCC2)C(=O)N1CCOc1ccccc1F
ZINC000096111322,C[C@@H]1CC/C(=C/C(=O)NCCc2nnc3n2CCCCC3)C1
ZINC000080706750,Cc1nc(N(C)[C@H](C)c2ccc([S@](C)=O)cc2)c2cnn(C)c2n1
ZINC000124343392,COc1cc(C(=O)N[C@H](C)CO[C@H]2CCOC2)ccc1Cl
ZINC000089984914,CCOC(=O)c1cnn2c(C(=O)Nc3nccs3)ccnc12
ZINC000090440413,CC(=O)N(CCc1ccccc1)CC(=O)N[C@H]1C[C@H]2CC[C@@H]1O2
ZINC000097082409,CC(C)c1nnc(Cn2c([C@H](C)O)nc3ccccc32)o1
ZINC000075156101,CCOc1ccc(NC(=O)NC[C@](C)(O)c2cccs2)cc1
ZINC000237661241,C[C@@]1(C(=O)O)CCN(C(=O)c2cn(Cc3cccs3)nn2)C1
ZINC000000122737,Cc1cc(-c2nnnn2-c2ccc(C(F)(F)F)cc2)no1
ZINC000328587995,Cn1c(=O)[nH]cc(C(=O)N2C[C@H](c3ccccc3)c3ccccc32)c1=O
ZINC000095994089,Cc1nc(NS(=O)(=O)c2cnn(-c3ccccc3)c2)no1
ZINC000069617967,COc1ccc2c(c1)CCC[N@@H+](CC(=O)NC[C@H]1CCCO1)C2
ZINC000008329235,Cn1nc(C(=O)Nc2cc(C(=O)O)ccc2Cl)ccc1=O
ZINC000091713425,CC[C@H](C(=O)NCc1c(F)ccc(OC)c1F)n1cccn1
ZINC000096153528,O=C(CCn1cncn1)N1CCc2[nH]c(-c3ccccc3)nc2C1
ZINC000009366427,Cc1ccccc1[C@H](C)NC(=O)CN1C(=O)N[C@H](CC(C)C)C1=O
ZINC000021236452,CCc1ccc(NC(=O)c2cc(CN3CCOCC3)on2)cc1
ZINC000063884410,C[N@H+](CC1(CO)CCCC1)C[C@]1(O)CCCN2CCCC[C@@H]21
ZINC000176827048,O=C(O)[C@@H]1Cc2ccccc2CN1C(=O)C[C@H]1CCCCO1
ZINC000082230541,CC(C)C(=O)N1CCN(c2ccnc(N3CCCCC3)n2)CC1
ZINC000004791673,O=C1N/C(=N\N=C\c2ccco2)S[C@@H]1Cc1ccccc1[N+](=O)[O-]
ZINC000096003567,Cc1ccc2c(c1)[C@H](NC(=O)N1CCNC(=O)CC1)[C@H](C)C2
ZINC000230276233,CC(C)OCCS(=O)(=O)N1CC[C@H]2CC[C@@H](C1)[N@H+]2C(C)C
ZINC000225593543,CCN(Cc1cnn(C)c1)c1ccc2ncc([N+](=O)[O-])n2n1
ZINC000097772718,Cc1cc(C)n2ncc(C(=O)NCC3(Cn4ccnc4C)CC3)c2n1
ZINC000237242169,CNCC(=O)NCc1ccccc1CN1C[C@H](C)O[C@@H](C)C1
ZINC000005009489,COC(=O)c1cccc(NC(=O)CSc2nncc(=O)[nH]2)c1
ZINC000220541551_1,CN(C[C@H]1COCCO1)C(=O)C[N@@H+](C)Cc1ccc(F)cc1
ZINC000328588994,C[C@@H]1CN(C(=O)NCCOc2ccc(C#N)cc2)C[C@H](C2CC2)O1
ZINC000102398835,Cc1ccccc1CN(C)C(=O)CCN1C(=O)[C@H]2CCCC[C@H]2C1=O
ZINC000079059292,CSc1nsc(NC(=O)N[C@H](C)Cc2c(C)noc2C)n1
ZINC000129685898,Cc1cc(C#N)ccc1C(=O)NS(=O)(=O)C[C@@H]1CCCCO1
ZINC000058458122,NC(=O)NC(=O)CC[N@H+]1CCC[C@H]1c1ccc2c(c1)OCCO2
ZINC000075604210,O=S(=O)(Nc1cccc(-n2cccn2)c1)[C@H]1CCCC[C@@H]1O
ZINC000000204656,Cc1cc(C(F)(F)F)nn1CC(=O)NCc1ccccc1
ZINC000409419583,CC(=O)NC[C@H]1CN(C(=O)c2cccnc2)CC12CCCCC2
ZINC000096152025,Cc1c[nH]c(CNc2nccc(-c3ccccn3)n2)c(C)c1=O
ZINC000328588514,CC(C)c1nc([C@H]2CCCN2C(=O)Nc2nccc(N(C)C)n2)no1
ZINC000426503445,CCn1ccnc1CN(C)c1cc([C@H]2CCOC2)[nH+]c(N)n1
ZINC000000157237,O=C(O)c1ccccc1C(=O)N1CCN(c2ncccn2)CC1
ZINC000075606869,CC[C@H]1C(=O)NCCN1C(=O)N[C@@H](C)c1ccc(OC)c(F)c1
ZINC000028235305,CCCNC(=O)c1nn(CC)cc1NC(=O)c1ccn(C)n1
ZINC000080589301,CNC(=O)[C@@H]1CCCN(C(=O)NCc2nc(C)c(C)s2)C1
ZINC000014137920,C[C@H]1Oc2ccccc2N(CCC(=O)N2CCOCC2)C1=O
ZINC000000045644,COC(=O)c1ccccc1NC(=O)c1ccoc1C
ZINC000040497177,O[C@@H](C[N@@H+]1CCO[C@H](c2ccc(F)cc2)C1)c1ccccc1
ZINC000244678852,Cc1nnc(CN(C)CCC(=O)Nc2ccsc2C(=O)O)o1
ZINC000012793455,Cc1ccc(NC(=O)CCNC(=O)c2ccsc2)cc1
ZINC000010360946,O=S1(=O)N=C(NCCCCOc2ccccc2)c2ccccc21
ZINC000053310776,CC[C@H](C)[C@H](NC(N)=O)C(=O)Nc1ccc(N2CCCC2)c(C)c1
ZINC000020604437,COCCn1c(=S)[nH]c(=O)c2c(C(F)(F)F)cc(C)nc21
ZINC000045547589,O=C(N[C@H]1CC[C@@H](O)CC1)N1CCN(c2nccs2)CC1
ZINC000091547607,Cc1ncc(C(=O)N(C)Cc2cnn(-c3ccccc3)c2)cn1
ZINC000060568358,Cc1cccc(OCCNC(=O)CSCc2ccccc2)c1
ZINC000328595110,COC(=O)c1cc(CN2CC(OC)(c3ccccc3)C2)c[nH]1
ZINC000155856585,Cc1ccc2c(c1)[C@H](NC(=O)c1ccc3c(c1)nnn3C)CO2
ZINC000245180750,O=S(=O)(NC[C@H](c1ccco1)N1CCSCC1)C1CC1
ZINC000069348432,COc1cccc(C[NH+]2CCN(Cc3nccn3C)CC2)c1
ZINC000046153328,CC(C)NC(=O)N1CCN(CCn2cnc3cccnc32)CC1
ZINC000000075233,CCOC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(Cl)cc1
ZINC000003424284,CC(C)CC[C@@]1(C)NC(=O)N(CC(=O)Nc2cccc(C#N)c2)C1=O
ZINC000154899149,CN(C(=O)C1(C(=O)O)CC1)[C@@H]1CCCN(c2ccccc2)C1=O
ZINC000005171520,O=C(NCCNC(=O)c1ccc([N+](=O)[O-])cc1)c1ccncc1
ZINC000004196668,CCOC(=O)c1cc(C)sc1N1C(=O)[C@H]2[C@H]3C=C[C@H](C3)[C@H]2C1=O
ZINC000021637552,Cc1nc(N(C)C)ncc1C(=O)NCc1ccc2c(c1)OCO2
ZINC000219320146,CO[C@@H]1CCOC[C@H]1NC(=O)C1(c2ccccc2)CCCC1
ZINC000067842075,COc1cc(C)ccc1C[N@H+]1CCC[C@H](CCNC(C)=O)C1
ZINC000005341525,Cc1cc(Cl)ccc1OCC(=O)NCc1ccc(F)cc1
ZINC000097139081_1,COc1cccc2cc(C[N@H+]3CCCC4(C3)OCCO4)oc12
ZINC000079479928,COc1cc(CCC(=O)Nc2cccc(-c3nc[nH]n3)c2)on1
ZINC000056252289,Cc1occc1CN(C)C(=O)[C@H]1CS[C@]2(C)CCC(=O)N12
ZINC000021717023,COCCNC(=O)[C@@]1(C)CCC(=O)N1c1cc(C)cc(C)c1
ZINC000040554304,COc1ccc(S(=O)(=O)N2CCO[C@@H]3CCCC[C@@H]32)cc1
ZINC000005172566,Cc1nc(SCC(=O)N2CCOCC2)c(C#N)c(C)c1C
ZINC000003336267,COc1ccc(OCCSc2nnc(C(C)C)n2N)cc1
ZINC000091351022,CCCn1ncc(C(=O)N[C@H]2CC(=O)Nc3ccccc32)c1C
ZINC000012978121,COc1ccc(OC)c(C(=O)N(C)c2ccccc2)c1
ZINC000108143737,OC[C@@H]1C[C@@H](O)CN1c1ncnc2sc3c(c12)CCCC3
ZINC000097360182,CC[N@H+]1CC[C@H](C(=O)N[C@@H](c2ccccc2)c2ccncc2)CC1
ZINC000039976097,C[C@@H]1CCCC[C@H]1NC(=O)CNC(=O)c1ccc(F)cc1F
ZINC000056164329,O=C(Nc1cccnc1N1CCOCC1)[C@@H]1C[C@@H]1c1ccc(F)cc1
ZINC000244795404,C[C@H](Cc1cnccn1)[N@H+](C)Cc1nnc(-c2cccnc2)o1
ZINC000098014391,CC1(C)[C@H]2OCCC[C@@H]2[C@H]1NC(=O)NCCc1cn2c(n1)CCCC2
ZINC000001628054,O=[N+]([O-])c1ccc(S(=O)(=O)c2ccccc2)c([N+](=O)[O-])c1
ZINC000095519350,Cc1ccc2c(C)c(C(=O)N[C@@H]3C[C@@H](C(=O)O)N(C)C3)oc2c1
ZINC000078933615,CCCS(=O)(=O)CC(=O)N1C[C@@H](C)C[C@H]1c1ccccc1F
ZINC000002767483,Cc1c(Cl)c(C(=O)N2c3ccccc3C[C@H]2C)nn1C
ZINC000253537415,CSc1ccc2c(c1)CCN(CCn1c(=O)cc(C)[nH]c1=O)C2
ZINC000000402065,O=C(c1ccc2c(c1)OCO2)[C@H](O)c1ccc2c(c1)OCO2
ZINC000069322964,Cc1cc(CNC(=O)N[C@H](C)C(=O)N2CCCC[C@H]2C)no1
ZINC000057340438,CCCOc1ccc(C(=O)Nc2ccc(OC)c(N)c2)cc1
ZINC000072428319,COc1ccccc1N1CCN(C(=O)CSCC2CC2)[C@@H](C)C1
ZINC000012977427,Cc1cccc(CNS(=O)(=O)c2cccc(F)c2)c1
ZINC000072230337,O=S(=O)(CC1CCCCC1)NCc1ccc2c(c1)OCO2
ZINC000105883027,Fc1cccc(Cl)c1C[N@@H+]1CCC[C@H](Cn2cncn2)C1
ZINC000169677482,CC(=O)Nc1ccc(C(F)(F)C(F)(F)F)nc1
ZINC000070013730,O=C(Cn1cnc2ncccc2c1=O)NCC1(c2ccccc2)CCC1
ZINC000095987427,O=C(N[C@H]1CCCOc2cc(Cl)ccc21)c1[nH]ncc1[N+](=O)[O-]
ZINC000025064026,C=C1c2ccccc2NC(=O)N1C[C@@H](C(C)C)[NH+]1CCOCC1
ZINC000106844403,COCC[N@H+]1CCN(Cc2cn3cccc(C)c3n2)C[C@@H]1C
ZINC000095433959,O[C@@H]1C[C@@H](c2cc(F)ccc2F)[N@@H+](CCc2ccncc2)C1
ZINC000000141247,CSc1nc(NS(=O)(=O)c2ccc(F)cc2F)nn1C
ZINC000067786575,Cc1c(C(=O)O)sc2ncnc(N(C)CCC[NH+](C)C)c12
ZINC000028508381,CCOc1ccc([C@@H](C)NC(=O)[C@H](C)n2cccn2)cc1
ZINC000301539650,COc1cccc(N2CCN(c3ncccc3F)CC2)c1
ZINC000072480269,COCc1cc(NCc2cn3cccnc3n2)n2nccc2n1
ZINC000079106518,N#Cc1ccc(S(=O)(=O)Nc2ccsc2C(N)=O)cc1
ZINC000005724486,Cc1c(C(=O)NCc2ccccc2Cl)cccc1[N+](=O)[O-]
ZINC000243932141,CCCC[C@H](NC(=O)Cn1nc(C)cc1N)c1cccnc1
ZINC000063883668,O[C@]1(Cn2cnc(-c3cccs3)c2)CCC[N@H+]2CCCC[C@@H]21
ZINC000072128305,CCCN(Cc1nccn1C)C(=O)c1cn(-c2ccccc2)nn1
ZINC000299743659,Cc1nc(-c2cccc(C(=O)N3CC[C@@H](C(=O)O)C3)c2)n[nH]1
ZINC000252501139,c1ccc(Cn2cncc2C[N@@H+]2CCC[C@@H](c3ncc[nH]3)C2)cc1
ZINC000096419678,CCO[C@H]1C[C@@H]([N@@H+](C)CCCS(=O)(=O)NC)C12CCCC2
ZINC000069456167,CC(C)[N@H+]1CC[C@@H](NC(=O)c2cc([N+](=O)[O-])ccc2N(C)C)C1
ZINC000055048527,COc1ccc([C@@H](NC(=O)[C@H](C)OC)C(C)C)cc1
ZINC000065493585,O=C(c1cc2c(cc1[N+](=O)[O-])OCCO2)N1CCSCC1
ZINC000013322829,O=C(CN1CCc2ccccc21)Nc1ccc(Cl)cn1
ZINC000000974367,Cn1c(-c2ccco2)nn([C@H]2CC(=O)[C@H]3OC[C@H]2O3)c1=S
ZINC000257315043,CCCNC(=O)[C@@H]1CCC(=O)N(CC)[C@H]1c1ccc(Cl)cc1
ZINC000097679762,CCc1ccccc1OC1CN(C(=O)c2cc(=O)c(OC)c[nH]2)C1
ZINC000058355389,CCN(C[C@@H]1CCCO1)C(=O)c1ccc2c(c1)NC(=O)CS2
ZINC000018196646,O=C(O)c1ccc(Cl)c(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)O)c1
ZINC000001392608,NC(=S)NNc1ccc(Oc2ccccc2)cc1
ZINC000067467744,CCn1nc(C)c(CNC(=O)N(C)Cc2cccc(OC)c2)c1C
ZINC000097229115,COc1ccc(Cl)cc1C(=O)N[C@@H](C)c1noc(C)n1
ZINC000016478915,CC(C)(CC(=O)O)CC(=O)Nc1cccc(S(N)(=O)=O)c1
ZINC000005016272,CCOc1ccc(-n2nnnc2SCC(=O)NC(C)C)cc1
ZINC000069485629,COc1cccc(CS[C@H](C)C(=O)NC(=O)NC2CC2)c1
ZINC000241965725,CCO[C@@H]1C[C@H](NC(=O)N2CCC[C@](C)(CO)C2)C12CCC2
ZINC000010269855,O=C(Cc1c[nH]c2ccccc12)N1CCN(c2nccs2)CC1
ZINC000244816745,CC[N@@H+](CC(=O)Nc1ccn(C)n1)C[C@H](O)c1cccc(O)c1
ZINC000032777993,C[N@@H+](CCn1nc2ccccn2c1=O)Cc1cccc(F)c1
ZINC000252536230,O=C(C[N@@H+](C[C@H]1CCC=CO1)C[C@H]1CCCO1)N1CCCC1
ZINC000237821284,Cc1nc(/C=C/C(=O)N(CC(=O)O)C2CCOCC2)cs1
ZINC000071904619,CCCN(CC(=O)Nc1cc(C)nn1C(C)(C)C)Cc1cnn(C)c1
ZINC000009836504,CN(C1CCCCC1)S(=O)(=O)c1cccc(C(=O)OCC#N)c1
ZINC000069351388,C/C(=C\c1ccccc1)C[NH2+]C[C@H]1CC[N@H+](C[C@H](C)O)CC1
ZINC000091746788,COCC[C@]1(O)CCN(C(=O)NCCc2ccccc2)C[C@H]1C
ZINC000097144857,CCSCCCS(=O)(=O)c1cccc(C)c1
ZINC000039320617,Cc1oc(-c2ccc(N)cc2)nc1CNC(=O)OC(C)(C)C
ZINC000215860992,Cc1noc(C)c1C[N@@H+](C)C[C@]1(c2ccccc2)CCOC1
ZINC000426486087,CC(C)(C(=O)N[C@H](CC(=O)O)c1ccccc1)N1CCOCC1
ZINC000079404551,C[C@H]([NH3+])C(=O)N(C[C@@H]1CCC[N@@H+]1Cc1ccccc1)C1CC1
ZINC000071903940,CC[C@@H](OC1CCCC1)C(=O)N[C@H]1CC[N@H+](CC=C(C)C)CC1
ZINC000169782637,COC[C@@H]1C[N@@H+](C)CC12CCN(C(=O)NCc1ccco1)CC2
ZINC000109952409,O=S(=O)(c1ccc2c3c(cccc13)CC2)N1CCCCC1
ZINC000003445671,COc1ccccc1S(=O)(=O)NCc1ccc(C(=O)O)cc1
ZINC000040497588,C[C@H](Nc1ccc2nnc(C(F)(F)F)n2n1)[C@@H]1CCCO1
ZINC000091665626,COCC[C@]1(C(=O)O)CCC[N@H+](CCOc2cccc(OC)c2)C1
ZINC000079077410,CC[C@@H](c1ccncc1)N(CC)C(=O)N[C@@H]1CC(=O)N(C(C)(C)C)C1
ZINC000096141757,CN(C)c1cccc(NC(=O)NCC[N@H+]2CCC[C@@H](CO)C2)c1
ZINC000032764902,CC(C)CNC(=O)CN[C@@H](CN1CCOCC1)c1ccccc1
ZINC000194293083,Cc1csc([C@@H]2CN(C(=O)NCCn3cccc3)CCO2)n1
ZINC000069871882,CC(C)[N@H+](C)Cc1ccccc1CNC(=O)[C@H]1CCCC[N@@H+]1C
ZINC000054944830,COCCNC(=S)N[C@H]1CC(C)(C)Cc2oc(C)cc21
ZINC000072408059,CCc1nc(C)c(C(=O)N(C)Cc2nc(-c3ccccc3)no2)o1
ZINC000299741789,CCOc1ccc2c(c1)C[C@@H](C(=O)N1CCC[C@@H]1C(=O)O)CO2
ZINC000005541239,Cc1cc(C(=O)Nc2cccc([N+](=O)[O-])c2)ccc1[N+](=O)[O-]
ZINC000003261564,COc1cc(/C=N/N2CCOCC2)ccc1OC(=O)c1ccco1
ZINC000096045777,C[C@@H]1C[C@H]2CN(C(=O)c3cc4cc(Cl)ccc4o3)C[C@H]2O1
ZINC000012534716,N#CCCCSc1nnc(N2CCOCC2)n1-c1ccccc1
ZINC000069433852,COc1cccc(S(=O)(=O)CCN2C[C@H](C)OC[C@H]2C)c1
ZINC000244659802,CC(C)c1nnc(CN2CCCN(C(=O)c3ccoc3)CC2)o1
ZINC000003485617,C=CCn1c(SCC(=O)NC(=O)NC)nnc1C1CCCCC1
